year,songtitle,artistname,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,Top10
2002,Nazi Punks Fuck Off,Napalm Death,4,0.721,-9.322,110.291,0.646,1,0.685,0.973429007,0.03,0
2002,Death,Napalm Death,4,0.58,-11.221,194.36,0.186,9,0.397,0.91484536,0.036,0
2002,Take the Poison,Napalm Death,5,0.037,-9.433,123.759,0.051,10,0.603,0.998114808,0.132,0
2002,Nellyville,Nelly,4,1,-6.55,87.39,1,2,0.795,0.629368914,0.002,0
2002,Hot in Herre,Nelly,4,1,-6.574,107.056,0.977,9,0.161,0.680317932,0.007,1
2002,St. Lunatics,Nelly,4,1,-7.042,83.091,0.912,7,0.289,0.688333191,0.006,0
2002,Pimp Juice,Nelly,4,0.804,-9.954,148.777,0.983,9,0.425,0.623983749,0.002,0
2002,Air Force Ones,Nelly,4,1,-10.419,82.005,0.834,11,0.018,0.457262461,0.003,1
2002,In the Store,Nelly,4,0.329,-17.075,91.799,0.559,11,0.064,0.369825789,0.006,0
2002,On the Grind,Nelly,4,1,-6.595,88.062,1,10,0.005,0.831923726,0.002,0
2002,Dilemma,Nelly,4,1,-21.053,168.062,0.656,0,0.519,0.199482841,0.002,1
2002,Splurge,Nelly,4,1,-9.614,148.054,0.766,11,0.457,0.523634186,0.001,0
2002,Work It,Nelly,4,1,-7.534,91.864,1,4,0.533,0.622917815,0.001,0
2002,The Gank,Nelly,4,0.98,-7.338,97.407,0.929,0,0.023,0.463983379,0.001,0
2002,#1,Nelly,4,1,-8.439,89.966,0.919,4,0.587,0.767311902,0.003,0
2002,Say Now,Nelly,4,1,-5.698,77.071,0.385,9,0.12,0.919554763,0.002,0
2002,5000,Nelly,5,0.398,-21.109,112.001,0.026,10,0.369,0.327073861,0.017,0
2002,How You Remind Me,Nickelback,4,0.984,-17.091,88.625,0.976,10,0.405,0.484426693,0.016,1
2002,Hey Baby,No Doubt,4,1,-4.506,93.66,0.759,11,0.315,0.861886238,0.015,1
2002,I Need A Girl (Part One),P. Diddy,4,1,-5.146,89.308,1,3,0.082,0.714018962,0.008,1
2002,I Need A Girl (Part Two),P. Diddy & Ginuwine,4,0.538,-20.471,99.999,0.751,11,0.435,0.165753371,0.001,1
2002,California,Phantom Planet,4,1,-11.335,157.801,1,4,0.559,0.770515703,0.008,0
2002,Always On My Mind,Phantom Planet,4,1,-4.707,127.633,0.975,9,0.305,0.92325221,0.011,0
2002,Lonely Day,Phantom Planet,4,0.997,-7.76,81.472,0.466,9,0.623,0.650601019,0.002,0
2002,One Ray of Sunlight,Phantom Planet,4,0.876,-8.369,75.973,0.857,9,0.086,0.653881138,0.007,0
2002,Anthem,Phantom Planet,4,1,-8.554,75.709,0.828,4,0.516,0.556696791,0.005,0
2002,In Our Darkest Hour,Phantom Planet,4,0.985,-6.423,132.262,0.445,4,0.546,0.769464576,0.027,0
2002,Hey Now Girl,Phantom Planet,4,1,-5.567,131.035,0.907,9,0.46,0.858083047,0.024,0
2002,Nobody's Fault,Phantom Planet,4,1,-6.218,142.025,0.533,0,0.666,0.907992134,0.014,0
2002,All Over Again,Phantom Planet,4,0.879,-6.204,130.299,0.694,0,0.135,0.943966514,0.016,0
2002,Wishing Well,Phantom Planet,4,1,-8.009,139.444,0.133,0,0.361,0.524239409,0.012,0
2002,Something Is Wrong,Phantom Planet,4,0.848,-18.912,98.414,0.665,2,0.515,0.118032934,0.001,0
2002,Get The Party Started,Pink,4,1,-6.967,130,0.904,9,0.092,0.904896202,0.022,1
2002,Blurry,Puddle Of Mudd,4,0.984,-5.387,157.457,0.434,3,0.497,0.936921106,0.002,1
2002,Don't Walk Away Eileen,Sam Roberts,4,0.997,-7.319,126.076,0.922,0,0.166,0.876276353,0.027,0
2002,Brother Down,Sam Roberts,4,1,-4.309,98.6,0.944,0,0.972,0.939338615,0.003,0
2002,Where Have All the Good People Gone?,Sam Roberts,4,1,-9.627,84.808,0.418,2,0.674,0.585866707,0.001,0
2002,When Everything Was Alright,Sam Roberts,4,0.845,-6.701,126.471,0.909,9,0.699,0.803655537,0.014,0
2002,My Love Is Freeing,Sam Roberts,4,1,-11.829,119.156,0.943,2,0,0.592685864,0.006,0
2002,This Is How I Live,Sam Roberts,4,0.929,-5.148,91.371,0.85,2,0.074,0.930191091,0.004,0
2002,Gimme The Light,Sean Paul,3,1,-7.088,133.9,0,11,0.11,0.628616534,0.005,1
2002,Underneath Your Clothes,Shakira,4,1,-16.424,127.917,0.73,1,0.582,0.416305168,0.005,1
2002,Brasil,Soulfly,3,0.674,-6.248,145.198,0.351,6,0.475,0.952128351,0.025,0
2002,Downstroy,Soulfly,4,0.878,-5.839,74.251,0.012,0,0.067,0.888602083,0.011,0
2002,Seek 'n' Strike,Soulfly,4,0.998,-5.061,101.474,0.776,6,0.35,0.985179665,0.02,0
2002,Enterfaith,Soulfly,4,1,-16.82,129.373,0.268,11,0.106,0.774362791,0.033,0
2002,L.O.T.M.,Soulfly,4,0.925,-5.929,96.621,0.556,6,0.487,0.97585591,0.024,0
2002,Tree of Pain,Soulfly,4,0.925,-7.191,138.019,0.394,9,0.28,0.718901264,0.005,0
2002,One Nation,Soulfly,4,0.976,-5.237,88.654,0.706,0,0.801,0.895422309,0.005,0
2002,Call to Arms,Soulfly,4,0.227,-4.878,107.845,0.75,8,0.076,0.959225012,0.038,0
2002,Four Elements,Soulfly,4,1,-5.793,98.363,0.806,6,0.678,0.928173738,0.017,0
2002,Soulfly III,Soulfly,4,0.976,-14.832,114.164,0.65,6,0.612,0.326626101,0.002,0
2002,Zumbi,Soulfly,4,0.98,-16.919,113.719,0.229,6,0.425,0.632696389,0.01,0
2002,Ass Bag,Styles,3,0.253,-9.481,90.98,0.459,11,0.465,0.574833367,0.008,0
2002,Niggas Flippin',Styles,3,0.732,-12.624,86.525,0.286,0,0.549,0.499416663,0.007,0
2002,Outro,Styles,3,1,-6.111,94.577,0,1,0.298,0.821668529,0.004,0
2002,Intro,Styles,4,0.778,-18.22,81.837,0.674,1,0,0.20336535,0.002,0
2002,Good Times,Styles,4,1,-20.147,81.613,1,4,0.211,0.377618486,0.01,0
2002,A Gangster and a Gentleman,Styles,4,1,-9.569,87.088,0.979,10,0.494,0.785555992,0.017,0
2002,Get Paid,Styles,4,1,-5.81,90.478,0.955,7,0.498,0.757358098,0.002,0
2002,Jadakiss,Styles,4,0.984,-5.671,92.653,0.742,1,0.347,0.939985418,0.006,0
2002,Soul Clap,Styles,4,1,-5.933,97.019,0.974,4,0.221,0.624307628,0.002,0
2002,We Thugs (My Niggas),Styles,4,0.924,-8.094,91.007,1,10,0.723,0.64546254,0.003,0
2002,Styles,Styles,4,1,-11.752,92.044,0.98,2,0.278,0.533806867,0.001,0
2002,Listen,Styles,4,1,-6.129,97.928,0.889,10,0.312,0.578557399,0.002,0
2002,Nobody Believes Me,Styles,4,1,-7.494,90.966,0.932,1,0.551,0.652756469,0.001,0
2002,Dedication,Styles,4,0.673,-18.08,104.466,0.25,11,0.785,0.08165218,0.051,0
2002,My Brother,Styles,4,1,-8.899,91.966,0.926,7,0.486,0.624712683,0.001,0
2002,Pharoahe Monch,Styles,4,1,-6.19,89.948,0.815,6,0.377,0.893795736,0.011,0
2002,Shit Done Changed,Styles,5,0.213,-11.126,98.22,0.038,6,0.415,0.604937793,0.013,0
2002,Wherever You Will Go,The Calling,4,1,-5.863,111.917,0.411,2,0.424,0.72286377,0.006,1
2002,Come With Us,The Chemical Brothers,4,1,-4.997,109.966,0.69,7,0.608,0.979546871,0.005,0
2002,Galaxy Bounce,The Chemical Brothers,4,1,-5.968,119.976,0.292,6,0.45,0.944254764,0.002,0
2002,Star Guitar,The Chemical Brothers,4,0.207,-4.783,130.239,0.677,9,0.38,0.977397189,0.021,0
2002,Hoops,The Chemical Brothers,4,0.994,-7.979,139.969,0.654,9,0.785,0.712848512,0.001,0
2002,My Elastic Eye,The Chemical Brothers,4,1,-5.62,148.985,0.582,8,0.773,0.832772311,0.001,0
2002,Denmark,The Chemical Brothers,4,0.755,-5.092,134.984,0.918,8,0.523,0.945135465,0.01,0
2002,Pioneer Skies,The Chemical Brothers,4,0.731,-5.363,139.883,0.164,2,1,0.903788452,0.007,0
2002,The Test,The Chemical Brothers,4,1,-4.226,127.025,0.585,7,0.119,0.882967994,0.008,0
2002,It Began in Afrika,The Chemical Brothers,5,1,-6.616,89.371,0.319,1,0,0.905857306,0.017,0
2002,Fuck the System,The Exploited,1,0,-5.695,163.584,0.255,11,0.201,0.961040189,0.007,0
2002,Fucking Liar,The Exploited,1,0,-5.273,168.341,0,0,0.621,0.981601994,0.04,0
2002,Holiday in the Sun,The Exploited,1,0,-4.73,166.447,0.311,1,0.621,0.995658388,0.066,0
2002,You're a Fucking Bastard,The Exploited,1,0,-5.677,233.982,0.338,1,0.681,0.981685092,0.015,0
2002,There Is No Point,The Exploited,1,0,-5.122,118.619,0.134,2,0.678,0.964070155,0.038,0
2002,Noize Annoys,The Exploited,1,0,-5.548,126.993,0.363,1,0.096,0.994726733,0.042,0
2002,Chaos Is My Life,The Exploited,1,0,-4.994,168.164,0.207,9,0.422,0.991976522,0.072,0
2002,Violent Society,The Exploited,1,0,-5.092,115.143,0.083,7,0.103,0.977138504,0.085,0
2002,Never Sell Out,The Exploited,4,0,-4.668,187.075,0.363,2,0.316,0.990703997,0.021,0
2002,I Never Changed,The Exploited,4,0,-5.041,90.03,0.415,9,0.563,0.972831816,0.027,0
2002,Was It Me,The Exploited,4,0,-5.81,167.591,0.237,3,0.352,0.853851933,0.008,0
2002,Why Are You Doing This to Me,The Exploited,5,0,-5.309,177.925,0.059,9,0.283,0.986454235,0.043,0
2002,Section 5 (Middle of the Day),The Polyphonic Spree,3,0.943,-17.092,73.264,0,0,0,0.129281207,0.005,0
2002,Section 1 (Have a Day/Celebratory),The Polyphonic Spree,4,1,-6.045,129.722,0.134,5,0.922,0.502941179,0.024,0
2002,Section 2 (It's the Sun),The Polyphonic Spree,4,0.62,-5.294,81.996,0.458,10,0.719,0.660799729,0.006,0
2002,Section 4 (La La),The Polyphonic Spree,4,1,-4.987,143.4,0.314,2,0.128,0.972359649,0.002,0
2002,Section 6 (Hanging Around the Day Part 1),The Polyphonic Spree,4,0.863,-18.479,122.445,0.503,9,0.477,0.192813792,0.001,0
2002,Section 7 (Hanging Around the Day Part 2),The Polyphonic Spree,4,1,-5.803,123.557,0.933,2,0.069,0.623359236,0.006,0
2002,Section 8 (Soldier Girl),The Polyphonic Spree,4,0.975,-7.676,93.726,0.761,0,0.775,0.592435004,0.003,0
2002,Section 9 (Light & Day/Reach for the Sun),The Polyphonic Spree,4,0.985,-7.691,125.193,0.487,2,0.998,0.808812125,0.014,0
2002,Section 10 (A Long Day),The Polyphonic Spree,4,0.573,-15.164,74.48,0.014,9,0.482,0.128948347,0.005,0
2002,Who Dares Wins,The Streets,0,0,-8.436,0,0,1,0.697,0.548296196,0.007,0
2002,Turn the Page,The Streets,1,0.633,-7.568,111.649,0.238,7,0.03,0.685295067,0.011,0
2002,Has It Come to This?,The Streets,4,1,-4.931,130.058,0.091,1,0.518,0.849559082,0.003,0
2002,Let's Push Things Forward,The Streets,4,0.881,-5.838,138.025,0.635,9,0.275,0.734205452,0.003,0
2002,Sharp Darts,The Streets,4,0.986,-5.61,96.933,1,1,0.394,0.763768735,0.015,0
2002,Geezers Need Excitement,The Streets,4,1,-12.005,125.267,0.554,11,0.532,0.499877997,0.004,0
2002,It's Too Late,The Streets,4,1,-8.884,130.065,0.359,0,0.732,0.689895861,0.004,0
2002,Too Much Brandy,The Streets,4,0.805,-7.148,65.306,0,2,0.693,0.597710821,0.006,0
2002,Don't Mug Yourself,The Streets,4,1,-5.618,90.039,1,1,0,0.620251987,0.011,0
2002,Who Got the Funk?,The Streets,4,1,-7.02,127.052,0.648,6,0.375,0.818847231,0.016,0
2002,The Irony of It All,The Streets,4,1,-7.762,123.967,0.275,0,0.008,0.567218262,0.007,0
2002,Weak Become Heroes,The Streets,4,1,-6.757,130.134,1,9,0.607,0.900845734,0.001,0
2002,Stay Positive,The Streets,4,0.928,-6.341,93.006,0.853,5,0.018,0.562148162,0.007,0
2002,All Tore Up,The Tragically Hip,3,1,-5.476,82.072,0.599,4,0.62,0.96451906,0.032,0
2002,A Beautiful Thing,The Tragically Hip,3,0.791,-6.706,99.118,0.8,5,0.607,0.620339051,0.001,0
2002,Are You Ready,The Tragically Hip,4,1,-5.709,91.359,0.733,3,0.018,0.91082736,0.011,0
2002,Use it Up,The Tragically Hip,4,1,-6.744,126.78,1,4,0.975,0.743632637,0.022,0
2002,The Darkest One,The Tragically Hip,4,1,-6.073,136.22,0.982,4,0.959,0.887335861,0.025,0
2002,It's a Good Life if You Don't Weaken,The Tragically Hip,4,0.997,-9.306,138.128,0.363,8,0.485,0.450719211,0.003,0
2002,Silver Jet,The Tragically Hip,4,1,-5.358,108.313,1,1,0.245,0.906393328,0.01,0
2002,Throwing off Glass,The Tragically Hip,4,0.817,-8.91,123.97,0.833,4,0.782,0.563299724,0.017,0
2002,Leave,The Tragically Hip,4,0.99,-6.315,101.086,0.914,9,0.399,0.641489041,0.005,0
2002,The Dire Wolf,The Tragically Hip,4,1,-8.229,78.067,0.342,7,0.596,0.615370736,0.004,0
2002,The Dark Canuck,The Tragically Hip,4,1,-6.896,87.033,0.908,7,0.215,0.644286667,0.004,0
2002,Cyclops Rock,They Might Be Giants,3,0.633,-5.147,72.577,0.16,0,0.374,0.896463299,0.03,0
2002,Birdhouse in Your Soul,They Might Be Giants,4,1,-8.521,100.2,1,10,0.109,0.817851308,0.015,0
2002,Ana Ng,They Might Be Giants,4,1,-20.725,114.674,0.706,7,0.719,0.138016593,0.006,0
2002,Don't Let's Start,They Might Be Giants,4,1,-9.382,108.292,0.589,0,0.143,0.422083774,0.015,0
2002,Boss of Me,They Might Be Giants,4,1,-2.897,100.775,1,9,0.224,0.971644414,0.018,0
2002,Older,They Might Be Giants,4,1,-11.687,116.045,0.571,2,0.431,0.256008846,0.005,0
2002,Istanbul (Not Constantinople),They Might Be Giants,4,1,-8.951,124.005,0.882,1,0.231,0.569737862,0.001,0
2002,Doctor Worm,They Might Be Giants,4,1,-6.708,80.918,0.166,6,0.116,0.694164711,0.009,0
2002,Dr. Evil,They Might Be Giants,4,0.937,-7.814,105.24,0.486,1,0.322,0.416963125,0.009,0
2002,New York City,They Might Be Giants,4,1,-7.483,105.758,0.722,4,0.899,0.846367169,0.009,0
2002,Particle Man,They Might Be Giants,4,1,-7.366,97.903,0.127,0,0.132,0.68327123,0.016,0
2002,Minimum Wage,They Might Be Giants,4,1,-7.935,133.588,0.787,5,0.639,0.773373136,0.012,0
2002,We're the Replacements,They Might Be Giants,4,1,-14.14,160.402,0.802,4,0.616,0.69849425,0.013,0
2002,Your Racist Friend,They Might Be Giants,4,1,-7.447,94.024,0.779,2,0.309,0.86013973,0.028,0
2002,Bangs,They Might Be Giants,4,0.972,-5.438,133.419,0.917,2,0.218,0.786860447,0.003,0
2002,Snail Shell,They Might Be Giants,4,0.753,-8.773,110.147,0.866,7,0.212,0.522471307,0.005,0
2002,Twisting,They Might Be Giants,4,1,-7.765,95.236,0.956,7,0.77,0.873113166,0.007,0
2002,Another First Kiss,They Might Be Giants,4,1,-7.222,93.097,1,0,0.622,0.665622502,0.003,0
2002,They'll Need a Crane,They Might Be Giants,4,1,-10.58,93.197,1,2,0.245,0.653732526,0.02,0
2002,The Statue Got Me High,They Might Be Giants,4,0.898,-10.215,75.573,0.319,7,0.363,0.725229717,0.003,0
2002,(She Was A) Hotel Detective,They Might Be Giants,4,1,-9.353,138.62,0.076,9,0.596,0.913736256,0.007,0
2002,Put Your Hand Inside the Puppet Head,They Might Be Giants,4,1,-8.911,110.298,1,2,0.211,0.866290512,0.01,0
2002,I Palindrome I,They Might Be Giants,4,1,-7.584,142.399,0.93,2,0.756,0.753396196,0.024,0
2002,Hundred Million,Treble Charger,4,0.993,-3.395,157.395,0.427,11,0.451,0.993018482,0.015,0
2002,What You Want,Treble Charger,4,0.927,-3.795,85.002,0.281,1,0.608,0.978575542,0.013,0
2002,Can't Wake Up,Treble Charger,4,1,-5.282,82.46,0.37,9,0.204,0.926882723,0.006,0
2002,The First Time,Treble Charger,4,0.908,-6.023,124.975,0.747,9,0.728,0.860048572,0.01,0
2002,Ideal Waste of Time,Treble Charger,4,0.983,-5.086,76.003,0.134,5,0.773,0.976702024,0.012,0
2002,Hole in Your Head,Treble Charger,4,0.972,-5.456,82.578,0.784,4,0.39,0.908196613,0.023,0
2002,Don't Believe It All,Treble Charger,4,1,-3.808,82.624,0.691,4,0.291,0.820395563,0.01,0
2002,Over My Head,Treble Charger,4,1,-5.136,87.529,0.947,4,0.485,0.929079509,0.007,0
2002,Tired of It Anyway,Treble Charger,4,0.713,-5.573,85.001,0.553,9,0.475,0.939293951,0.011,0
2002,Drive,Treble Charger,4,0.982,-6.309,96.486,0.85,7,0.52,0.792188913,0.016,0
2002,All I Need,Trick Daddy,4,1,-5.267,86.324,0.894,5,0.795,0.584857342,0,0
2002,In da Wind,Trick Daddy,4,0.998,-4.625,114.003,0.981,11,0.969,0.538617265,0.006,0
2002,Thug Holiday,Trick Daddy,4,0.892,-7.281,138.06,0.441,4,0,0.70196293,0.001,0
2002,She's Fiendin',Trick Daddy,4,0.643,-19.019,88.88,0.113,1,0.178,0.284784746,0.015,0
2002,Play No Games,Trick Daddy,4,1,-7.649,92.036,0.956,5,0.081,0.549166576,0.002,0
2002,Rags to Riches,Trick Daddy,4,0.924,-3.673,148.228,0.589,0,0.569,0.648629237,0,0
2002,Ain't No Santa,Trick Daddy,4,1,-7.873,89.561,0.956,11,0.02,0.53596049,0.004,0
2002,SNS / Roland,Trick Daddy,4,1,-5.404,127.935,0.885,2,0.382,0.662058264,0.002,0
2002,Get That Feeling,Trick Daddy,4,1,-7.998,96.083,0.974,3,0.178,0.603488526,0,0
2002,God's Been Good,Trick Daddy,4,1,-5.693,104.258,0.663,3,0.125,0.722584523,0.001,0
2002,Rain It Pours,Trick Daddy,4,0.449,-6.048,91.113,0.98,10,0.001,0.560306854,0.001,0
2002,Money & Drugs,Trick Daddy,4,0.711,-6.963,129.98,0.796,0,0.066,0.690668259,0.001,0
2002,Who's Selling,Trick Daddy,5,0.867,-13.169,90.369,0,7,0.023,0.546804342,0.019,0
2002,Addictive,Truth Hurts,4,1,-8.259,99.267,0.875,9,0.562,0.553073173,0.002,1
2002,Oops (Oh My),Tweet,4,1,-23.838,79.946,0.498,5,0.114,0.246876324,0.008,1
2002,U Don't Have To Call,Usher,4,1,-6.931,100.025,0.835,1,0.696,0.487357479,0.002,1
2002,U Got It Bad,Usher,4,1,-5.354,123.989,0.938,10,0.012,0.483020749,0.002,1
2002,A Thousand Miles,Vanessa Carlton,4,0.98,-9.292,94.854,0.87,11,0.675,0.64313325,0.004,1
2002,Voodoo Anthem,Voodoo Glow Skulls,4,0.984,-4.169,104.443,0.833,7,0.09,0.984729085,0.01,0
2002,Steady as She Goes,Voodoo Glow Skulls,4,1,-3.088,89.584,0.943,7,0.002,0.952132871,0.014,0
2002,Nada En La Cabeza,Voodoo Glow Skulls,4,0.837,-2.194,114.433,0.844,7,0.112,0.990251438,0.017,0
2002,High Society,Voodoo Glow Skulls,4,0.201,-2.131,99.151,0.602,2,0.513,0.974824283,0.017,0
2002,One for the Road,Voodoo Glow Skulls,4,0.909,-6.093,88.446,0.896,9,0,0.933065102,0.007,0
2002,Ethnic Cleansing Day,Voodoo Glow Skulls,4,0.221,-3.195,124.036,0.532,1,0.785,0.972209866,0.008,0
2002,Interstate Disease,Voodoo Glow Skulls,4,1,-2.694,89.524,0.765,2,0.203,0.991912122,0.028,0
2002,La Llorona,Voodoo Glow Skulls,4,0.916,-3.769,125.36,0.647,10,0.225,0.9835036,0.014,0
2002,The Rat Traps,Voodoo Glow Skulls,4,0.982,-2.927,130.515,0.64,8,0.125,0.957953314,0.024,0
2002,Tell the People,Voodoo Glow Skulls,4,1,-3.956,87.577,0.858,0,0.051,0.89716117,0.008,0
2002,New Jerk Swing,Voodoo Glow Skulls,4,1,-2.736,119.587,0.714,10,0.343,0.953393213,0.012,0
2002,The Basketball Song,Voodoo Glow Skulls,4,0.476,-3.235,105.017,0.422,9,0.561,0.879733951,0.004,0
2001,Jaded,Aerosmith,4,0.99,-4.524,117.996,0.976,9,0.3,0.89071258,0.012,1
2001,No Mercy,Agnostic Front,3,0.235,-5.841,103.672,0.834,2,0.498,0.987805621,0.01,0
2001,Pedophile,Agnostic Front,3,0.092,-7.434,112.31,0.124,2,0.615,0.910201418,0.017,0
2001,I Wanna Know,Agnostic Front,4,0.935,-5.548,138.991,0.021,2,0.78,0.961370216,0.01,0
2001,Out of Reach,Agnostic Front,4,0.688,-5.616,102.592,0.836,11,0.084,0.988702882,0.025,0
2001,Liberty,Agnostic Front,4,0.833,-4.201,101.657,0.825,7,0.295,0.972727863,0.03,0
2001,Club Girl,Agnostic Front,4,0.675,-6.228,118.622,0.397,4,0.408,0.972039947,0.033,0
2001,Uncle Sam,Agnostic Front,4,0.835,-5.609,101.335,0.65,0,0.07,0.971203056,0.028,0
2001,Urban Decadence,Agnostic Front,4,0.475,-6.236,102.652,0.732,4,0.236,0.987476727,0.016,0
2001,Love to be Hated,Agnostic Front,4,1,-5.487,82.002,0.332,7,0.055,0.987454336,0.015,0
2001,Politician,Agnostic Front,4,0.941,-6.649,147.369,0.115,4,0.519,0.983088998,0.004,0
2001,Dead Yuppies,Agnostic Front,4,0.976,-8.271,80.24,0.155,2,0.208,0.911064939,0.003,0
2001,Standing on My Own,Agnostic Front,4,0.872,-5.58,108.652,0.833,9,0.306,0.976241933,0.02,0
2001,Fallin',Alicia Keys,3,0.997,-6.048,95.971,0.901,11,0.508,0.664076523,0.008,1
2001,Hit 'Em Up Style (Oops!),Blu Cantrell,4,1,-5.644,90.035,0.921,10,0.449,0.711542166,0.004,1
2001,Look What All You Got,Buddy Guy,3,0.611,-5.465,86.899,0.157,8,0.59,0.839620132,0.019,0
2001,Done Got Old,Buddy Guy,4,1,-15.616,110.82,0.324,1,0.437,0.089053238,0.001,0
2001,Baby Please Don't Leave Me,Buddy Guy,4,0.996,-6.403,78.03,0.711,5,0.058,0.506136376,0.005,0
2001,Stay All Night,Buddy Guy,4,0.931,-6.283,87.916,0.923,3,0.598,0.638076822,0.004,0
2001,Tramp,Buddy Guy,4,0.914,-5.201,82.935,0.7,10,0.606,0.790346678,0.002,0
2001,I Gotta Try You Girl,Buddy Guy,4,0.984,-5.654,80.01,0.698,3,0.269,0.70402819,0.003,0
2001,Who's Been Foolin' You,Buddy Guy,4,0.92,-5.78,92.953,0.934,9,0.512,0.870780433,0.004,0
2001,It's a Jungle Out There,Buddy Guy,4,0.993,-7.584,74.835,0.458,8,0.003,0.449012484,0.003,0
2001,Missing You,Case,4,1,-7.39,86.316,1,4,0.243,0.568254326,0.001,1
2001,Lady Marmalade,Christina Aguilera,4,0.647,-9.359,124.96,0.407,7,0.537,0.550676245,0.004,1
2001,What Would You Do?,City High,4,1,-11.592,95.958,0.953,7,0.444,0.552225051,0.001,1
2001,Butterfly,Crazy Town,4,1,-10.77,103.544,1,7,0.14,0.811032091,0.006,1
2001,With Arms Wide Open,Creed,4,0.866,-18.725,139.398,0.234,0,0.138,0.273611447,0.008,1
2001,U.B. Jesus,David Byrne,4,0.994,-8.386,121.793,0.899,2,0.179,0.448059137,0,0
2001,The Revolution,David Byrne,4,0.974,-20.902,100.252,0.254,0,0.61,0.372108149,0.007,0
2001,The Great Intoxication,David Byrne,4,1,-8.682,95.295,0.818,2,0.668,0.615625551,0.005,0
2001,Like Humans Do,David Byrne,4,1,-11.853,106.975,0.9,7,0.172,0.748511756,0.012,0
2001,Broken Things,David Byrne,4,1,-7.185,79.116,0.364,11,0.485,0.769171582,0.006,0
2001,The Accident,David Byrne,4,0.98,-12.743,83.24,0.669,9,0.009,0.246927192,0.011,0
2001,Neighborhood,David Byrne,4,1,-7.89,98.064,0.963,1,0.662,0.818271715,0.008,0
2001,Smile,David Byrne,4,1,-10.685,106.03,0.931,8,0.005,0.566487457,0.013,0
2001,The Moment of Conception,David Byrne,4,1,-7.802,152.052,0.266,10,0.104,0.808700783,0.003,0
2001,Walk on Water,David Byrne,4,1,-6.654,114.161,0.975,0,1,0.488790733,0.013,0
2001,Everyone's in Love with You,David Byrne,4,1,-8.377,99.26,0.826,9,0.499,0.365980062,0.003,0
2001,What You Gone Do,Daz Dillinger,4,1,-1.634,94.01,0.855,10,0.459,0.932779361,0.006,0
2001,Playing Hard,Daz Dillinger,4,1,-6.432,93.999,0.874,10,0.514,0.611368497,0.002,0
2001,Fillmoe,Daz Dillinger,4,1,-7.576,88.03,0.976,7,0.087,0.479588095,0,0
2001,Game for Sale,Daz Dillinger,4,1,-3.708,108.05,0.573,10,0.07,0.682187064,0,0
2001,No Love,Daz Dillinger,4,1,-7.365,95.011,0.762,0,0.055,0.595881467,0.001,0
2001,San Quinn,Daz Dillinger,4,1,-6.365,109.969,0.745,1,0.641,0.77546204,0.003,0
2001,Killa Tay,Daz Dillinger,4,1,-2.816,97.029,0.92,1,0.669,0.897935511,0,0
2001,Dance With Me,Debelah Morgan,4,1,-8.479,115,0.819,2,0.666,0.675488842,0.007,1
2001,Gospel Medley,Destiny's Child,1,0.227,-11.583,107.66,0,8,0.689,0.143229041,0.001,0
2001,Independent Women Part I,Destiny's Child,4,1,-4.425,125.026,0.543,7,0.015,0.900845802,0.01,1
2001,Independent Women,Destiny's Child,4,1,-5.759,132.677,0.932,1,0.079,0.511978633,0.003,0
2001,Fancy,Destiny's Child,4,1,-3.266,100.026,0.815,4,0.59,0.801336546,0.005,0
2001,Apple Pie Í_ la Mode,Destiny's Child,4,1,-6.334,95.928,0.941,7,0.336,0.731489257,0.001,0
2001,Sexy Daddy,Destiny's Child,4,1,-6.968,97.989,0.958,1,1,0.851673337,0.003,0
2001,Happy Face,Destiny's Child,4,1,-5.125,130.06,0.945,11,0.589,0.77006157,0.006,0
2001,Dangerously in Love,Destiny's Child,4,0.985,-6.014,101.476,0.411,6,0.257,0.528520554,0.003,0
2001,Brown Eyes,Destiny's Child,4,0.962,-7.868,116.127,0.403,5,0.519,0.566214613,0,0
2001,The Story of Beauty,Destiny's Child,4,1,-5.975,108.027,0.91,2,0.018,0.880000486,0.004,0
2001,Outro (DC-3) Thank You,Destiny's Child,4,1,-8.49,122.089,0,1,0.686,0.627844808,0.001,0
2001,Thank You,Dido,4,1,-10.138,159.966,0.465,8,0.305,0.59467476,0.006,1
2001,He Loves U Not,Dream,5,1,-16.823,64.816,0.51,8,0.447,0.363750615,0.001,1
2001,Get Over Yourself,Eden's Crush,4,1,-5.385,88.989,1,9,0.56,0.88496558,0.004,1
2001,Over,Embrace,3,0.982,-9.099,127.696,0.417,0,0.511,0.527904904,0.01,0
2001,It's Gonna Take Time,Embrace,3,0.806,-8.937,80.873,0.612,6,0.319,0.634208223,0.003,0
2001,Title,Embrace,4,0.649,-15.893,91.574,0.62,10,0.29,0.340828985,0.002,0
2001,I Hope You're Happy Now,Embrace,4,0.855,-8.126,80.893,0.819,2,0.697,0.551328898,0.004,0
2001,Wonder,Embrace,4,0.989,-8.026,135.684,0.233,11,0.686,0.512604483,0.009,0
2001,Many Will Learn,Embrace,4,1,-14.345,100.625,0.436,4,0.881,0.397606665,0.022,0
2001,If You've Never Been in Love with Anything,Embrace,4,1,-8.527,139.769,0.513,4,0.74,0.690269449,0.011,0
2001,Make It Last,Embrace,4,1,-8.505,147.805,0.186,11,0.614,0.631256713,0.006,0
